id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock,is_closed,tot_flows
53034,26517,53035,2485,130,87595000,2781,9,10,60,0,0
53035,26517,53034,130,2485,12403000,4745,4,0,28,0,0
53036,26518,53037,4254,5206,23709790,3065,6,0,86,0,0
53037,26518,53036,5206,4254,76290210,1226,8,0,58,0,1
53038,26519,53039,3187,3657,32095000,4553,3,10,32,0,0
53039,26519,53038,3657,3187,67904000,3508,9,10,55,0,0
53040,26520,53041,4414,3657,97998000,3003,3,10,73,0,0
53041,26520,53040,3657,4414,2002000,2544,9,0,17,0,0
53042,26521,53043,4388,3657,24258000,1282,2,0,80,0,0
53043,26521,53042,3657,4388,75742000,2673,5,0,54,0,0
53044,26522,53045,95,3657,12278000,3468,1,0,99,0,0
53045,26522,53044,3657,95,87721000,2112,2,0,37,0,0
53046,26523,53047,1618,5343,44677000,3010,6,0,52,0,0
53047,26523,53046,5343,1618,55324000,2614,1,0,76,0,0
53048,26524,53049,5304,2087,90878000,4069,1,0,67,0,0
53049,26524,53048,2087,5304,9121000,3146,6,10,93,0,0
53050,26525,53051,1084,1971,8446000,1802,9,0,69,0,0
53051,26525,53050,1971,1084,91553000,4018,6,1000,52,0,0
53052,26526,53053,3991,5078,21073000,3443,5,0,22,0,0
53053,26526,53052,5078,3991,78926000,3342,4,0,62,0,0
53054,26527,53055,3729,5343,25837000,2671,8,10,44,0,0
53055,26527,53054,5343,3729,74161000,2482,4,0,29,0,0
53056,26528,53057,2512,2869,23391000,1307,7,10,49,0,0
53057,26528,53056,2869,2512,76607000,3819,5,10,40,0,0
53058,26529,53059,5222,3074,16419000,4470,5,0,66,0,0
53059,26529,53058,3074,5222,83581000,1589,1,0,35,0,0
53060,26530,53061,276,5078,92897000,3552,2,0,34,0,0
53061,26530,53060,5078,276,7102000,1830,9,0,27,0,0
53062,26531,53063,4396,5291,17896000,4566,3,0,38,0,0
53063,26531,53062,5291,4396,82104000,2216,5,0,87,0,0
53064,26532,53065,2,267,72352000,2511,6,10,21,0,0
53065,26532,53064,267,2,27646000,3666,3,10,95,0,0
53066,26533,53067,3995,2883,73887000,1943,7,0,28,0,0
53067,26533,53066,2883,3995,26114000,4332,9,0,61,0,0
53068,26534,53069,77,278,82921000,3619,8,0,55,0,0
53069,26534,53068,278,77,17079000,2773,8,0,29,0,0
53070,26535,53071,2064,3074,42682000,3083,9,100,21,0,0
53071,26535,53070,3074,2064,57319000,4567,4,0,80,0,0
53072,26536,53073,2,5344,92640000,3841,9,0,73,0,0
53073,26536,53072,5344,2,7358000,3085,8,0,11,0,0
53074,26537,53075,476,2064,53147000,2749,8,0,65,0,0
53075,26537,53074,2064,476,46850000,4063,6,0,27,0,0
53076,26538,53077,2761,5328,70610000,4334,2,0,38,0,0
53077,26538,53076,5328,2761,29390000,4433,3,0,87,0,0
53078,26539,53079,4396,5291,57686000,2695,3,0,84,0,0
53079,26539,53078,5291,4396,42315000,3609,8,0,20,0,0
53080,26540,53081,2064,227,30863000,2541,7,0,41,0,0
53081,26540,53080,227,2064,69137000,3313,9,0,98,0,0
53082,26541,53083,2769,5139,86104000,3882,3,0,98,0,0
53083,26541,53082,5139,2769,13895000,3889,4,0,40,0,0
53084,26542,53085,3105,5345,25165000,3834,9,0,84,0,0
53085,26542,53084,5345,3105,74834000,1888,5,0,76,0,0
53086,26543,53087,359,5334,74275015,4867,9,10,38,0,1
53087,26543,53086,5334,359,25724985,2506,5,10,87,0,0
53088,26544,53089,977,5304,45129000,1378,2,1000,29,0,0
53089,26544,53088,5304,977,54871000,2910,1,0,77,0,0
53090,26545,53091,201,1205,75457000,2030,6,0,43,0,0
53091,26545,53090,1205,201,24543000,4553,9,0,82,0,0
53092,26546,53093,201,820,89580000,3297,3,10,31,0,0
53093,26546,53092,820,201,10420000,1821,2,0,74,0,0
53094,26547,53095,977,201,86168000,3169,1,0,47,0,0
53095,26547,53094,201,977,13831000,3975,2,0,40,0,0
53096,26548,53097,4597,201,28275000,3871,1,0,93,0,0
53097,26548,53096,201,4597,71725000,2959,1,0,36,0,0
53098,26549,53099,4803,2502,27705000,1791,2,0,10,0,0
53099,26549,53098,2502,4803,72295000,1793,3,0,99,0,0
53100,26550,53101,5157,1665,94773000,1431,6,0,52,0,0
53101,26550,53100,1665,5157,5228000,2790,1,0,53,0,0
53102,26551,53103,186,267,92835000,3841,6,0,16,0,0
53103,26551,53102,267,186,7163000,3069,6,0,26,0,0
53104,26552,53105,5142,194,49199000,3906,2,100,27,0,0
53105,26552,53104,194,5142,50798000,4652,2,10,66,0,0
53106,26553,53107,263,5142,25375000,3287,4,0,52,0,0
53107,26553,53106,5142,263,74624000,3272,9,0,65,0,0
53108,26554,53109,5142,475,96211000,3230,6,0,48,0,0
53109,26554,53108,475,5142,3789000,3962,8,10,57,0,0
53110,26555,53111,5142,1205,87136000,2322,8,0,18,0,0
53111,26555,53110,1205,5142,12863000,4872,5,0,27,0,0
53112,26556,53113,46,5142,42488014,2501,9,0,40,0,1
53113,26556,53112,5142,46,57509986,4416,4,0,91,0,0
53114,26557,53115,1115,5142,5657000,3686,3,10,27,0,0
53115,26557,53114,5142,1115,94343000,3128,2,0,31,0,0
53116,26558,53117,4426,5142,50509000,3493,5,0,44,0,0
53117,26558,53116,5142,4426,49491000,3700,1,0,41,0,0
53118,26559,53119,4095,5142,72455000,3811,2,0,18,0,0
53119,26559,53118,5142,4095,27544000,4300,2,10,57,0,0
53120,26560,53121,49,5142,35314000,2179,1,0,57,0,0
53121,26560,53120,5142,49,64684000,3835,5,0,10,0,0
53122,26561,53123,3708,5142,27950000,1256,9,0,72,0,0
53123,26561,53122,5142,3708,72049000,2899,1,0,11,0,0
53124,26562,53125,5142,4390,24340000,3066,1,10,59,0,0
53125,26562,53124,4390,5142,75659000,2334,6,0,18,0,0
53126,26563,53127,4318,5142,27356000,2449,7,0,36,0,0
53127,26563,53126,5142,4318,72645000,1970,5,0,48,0,0
53128,26564,53129,5142,4193,71721000,4531,1,0,57,0,0
53129,26564,53128,4193,5142,28278000,2899,4,0,96,0,0
53130,26565,53131,219,4889,84550510,3039,2,1000,99,0,1
53131,26565,53130,4889,219,15449490,4239,5,10,72,0,0
53132,26566,53133,4857,5159,53613994,1167,1,0,21,0,1
53133,26566,53132,5159,4857,46386006,1407,7,0,12,0,0
53134,26567,53135,5342,130,97169000,3182,8,0,80,0,0
53135,26567,53134,130,5342,2832000,3963,9,10,61,0,0
53136,26568,53137,556,3074,12493000,2967,6,0,64,0,0
53137,26568,53136,3074,556,87507000,1602,8,10,59,0,0
53138,26569,53139,3556,2502,97701000,3077,9,10,64,0,0
53139,26569,53138,2502,3556,2298000,3469,9,0,14,0,0
53140,26570,53141,4016,3115,25986000,4175,4,0,25,0,0
53141,26570,53140,3115,4016,74015000,3329,9,1000,93,0,0
53142,26571,53143,5331,1608,32571000,1779,4,0,32,0,0
53143,26571,53142,1608,5331,67428000,1430,2,0,68,0,0
53144,26572,53145,4426,5329,97029000,4732,2,0,15,0,0
53145,26572,53144,5329,4426,2971000,2918,3,0,69,0,0
53146,26573,53147,3291,3637,79562000,2581,2,0,68,0,0
53147,26573,53146,3637,3291,20438000,2135,6,0,80,0,0
53148,26574,53149,1982,3556,82167000,2427,7,100,47,0,0
53149,26574,53148,3556,1982,17833000,3242,9,0,45,0,0
53150,26575,53151,46,2085,30062000,2016,1,10,96,0,0
53151,26575,53150,2085,46,69939000,2334,9,0,66,0,0
53152,26576,53153,3049,3419,29117000,1646,4,0,77,0,0
53153,26576,53152,3419,3049,70881000,4775,8,0,81,0,0
53154,26577,53155,2295,3049,84172000,2715,9,0,23,0,0
53155,26577,53154,3049,2295,15827000,4659,6,100,36,0,0
53156,26578,53157,5346,4189,7082000,1999,5,10,66,0,0
53157,26578,53156,4189,5346,92917000,3569,2,0,22,0,0
53158,26579,53159,5157,1475,85447000,3743,3,0,72,0,0
53159,26579,53158,1475,5157,14551000,1285,5,0,74,0,0
53160,26580,53161,474,3049,20196000,2313,4,0,57,0,0
53161,26580,53160,3049,474,79802000,1863,9,100,90,0,0
53162,26581,53163,4100,5347,54064235,4958,2,0,52,0,1
53163,26581,53162,5347,4100,45935765,3913,6,0,27,0,3
53164,26582,53165,5064,2304,46441000,3397,7,0,22,0,0
53165,26582,53164,2304,5064,53558000,3253,7,0,22,0,0
53166,26583,53167,4100,5348,99086000,3359,4,0,39,0,0
53167,26583,53166,5348,4100,914000,4417,7,0,68,0,0
53168,26584,53169,4100,5349,59414574,4790,2,0,49,0,2
53169,26584,53168,5349,4100,40583426,1491,3,0,37,0,0
53170,26585,53171,3439,5064,64855000,4449,6,0,63,0,0
53171,26585,53170,5064,3439,35145000,3260,3,0,90,0,0
53172,26586,53173,468,157,8460000,1239,5,10,61,0,0
53173,26586,53172,157,468,91540000,4599,9,10,81,0,0
53174,26587,53175,258,3049,79110000,1920,9,0,48,0,0
53175,26587,53174,3049,258,20890000,4586,6,0,92,0,0
53176,26588,53177,4656,177,22978663,1082,3,0,39,0,1
53177,26588,53176,177,4656,77019337,2420,8,1000,47,0,0
53178,26589,53179,4862,326,86067000,4448,8,0,14,0,0
53179,26589,53178,326,4862,13934000,2125,8,0,11,0,0
53180,26590,53181,363,5350,94987712,1794,3,0,72,0,0
53181,26590,53180,5350,363,5012288,3113,9,0,34,0,4
53182,26591,53183,468,5351,98701297,3826,3,0,91,0,0
53183,26591,53182,5351,468,1297703,2328,5,0,75,0,1
53184,26592,53185,979,3545,60271000,3036,8,0,45,0,0
53185,26592,53184,3545,979,39727000,2295,1,100,44,0,0
53186,26593,53187,468,5331,86383000,2726,6,0,56,0,0
53187,26593,53186,5331,468,13616000,4877,2,0,64,0,0
53188,26594,53189,184,3622,51150000,2996,3,0,16,0,0
53189,26594,53188,3622,184,48850000,1994,4,0,97,0,0
53190,26595,53191,4100,3568,28320071,3625,4,1000,27,0,0
53191,26595,53190,3568,4100,71680929,1400,6,10,38,0,2
53192,26596,53193,2913,3049,34260000,3322,3,0,56,0,0
53193,26596,53192,3049,2913,65738000,3605,6,0,23,0,0
53194,26597,53195,3545,1940,14558000,3917,1,0,99,0,0
53195,26597,53194,1940,3545,85440000,3765,8,0,29,0,0
53196,26598,53197,1939,177,74583774,4422,8,0,56,0,1
53197,26598,53196,177,1939,25418226,1505,1,1000,69,0,1
53198,26599,53199,3224,1939,26989000,1156,1,0,48,0,0
53199,26599,53198,1939,3224,73010000,4640,6,10,95,0,0
53200,26600,53201,1826,1939,70293000,1061,6,10,20,0,0
53201,26600,53200,1939,1826,29706000,1769,2,0,82,0,0
53202,26601,53203,4113,4585,23741000,2579,2,0,88,0,0
53203,26601,53202,4585,4113,76259000,3880,9,0,83,0,0
53204,26602,53205,4806,189,57074000,1118,3,0,91,0,0
53205,26602,53204,189,4806,42926000,4301,3,0,13,0,0
53206,26603,53207,3741,227,33057000,3044,5,0,71,0,0
53207,26603,53206,227,3741,66943000,2480,2,0,50,0,0
53208,26604,53209,410,219,17475493,4393,4,10,92,0,0
53209,26604,53208,219,410,82523507,2073,1,10,37,0,4
53210,26605,53211,1088,457,21418992,4043,5,0,20,0,0
53211,26605,53210,457,1088,78581008,1969,4,10,49,0,2
53212,26606,53213,457,3074,31210800,1833,6,10,88,0,2
53213,26606,53212,3074,457,68788200,4326,5,10,16,0,0
53214,26607,53215,219,457,62428836,2181,7,10,94,0,1
53215,26607,53214,457,219,37572164,3770,7,0,59,0,0
53216,26608,53217,87,457,66259000,2902,6,0,35,0,0
53217,26608,53216,457,87,33741000,4814,3,0,38,0,0
53218,26609,53219,3115,457,38585000,4177,3,10,80,0,0
53219,26609,53218,457,3115,61414000,4585,2,0,29,0,0
53220,26610,53221,457,513,6816727,1861,4,0,88,0,12
53221,26610,53220,513,457,93183273,1889,3,0,55,0,6
53222,26611,53223,410,3115,42506424,2034,9,10,69,0,1
53223,26611,53222,3115,410,57491576,3050,5,1000,72,0,0
53224,26612,53225,410,1088,92358742,4119,4,0,27,0,0
53225,26612,53224,1088,410,7639258,1260,2,10,80,0,1
53226,26613,53227,410,3074,8220703,1659,2,0,63,0,3
53227,26613,53226,3074,410,91779297,2957,2,100,60,0,2
53228,26614,53229,457,151,86584000,4911,9,0,61,0,0
53229,26614,53228,151,457,13417000,1556,6,0,57,0,1
53230,26615,53231,410,3431,23078112,1662,7,0,39,0,5
53231,26615,53230,3431,410,76922888,3536,6,10,54,0,2
53232,26616,53233,2615,457,50634690,1532,1,0,59,0,10
53233,26616,53232,457,2615,49366310,2652,4,0,29,0,6
53234,26617,53235,457,77,88443554,3938,7,0,66,0,0
53235,26617,53234,77,457,11557446,2314,1,0,55,0,3
53236,26618,53237,410,151,62882000,3521,1,10,51,0,0
53237,26618,53236,151,410,37118000,1286,1,0,13,0,0
53238,26619,53239,457,2761,1870163,1363,4,0,69,0,7
53239,26619,53238,2761,457,98130837,2197,2,100,34,0,0
53240,26620,53241,457,3431,6936936,1002,6,1000,93,0,2
53241,26620,53240,3431,457,93062064,4346,1,0,53,0,1
53242,26621,53243,410,513,32810000,3745,6,0,55,0,0
53243,26621,53242,513,410,67190000,3852,8,0,91,0,6
53244,26622,53245,58,457,1770000,1630,7,0,35,0,0
53245,26622,53244,457,58,98229000,4420,6,0,97,0,0
53246,26623,53247,4022,457,96620000,3045,3,0,54,0,0
53247,26623,53246,457,4022,3381000,2253,8,0,43,0,0
53248,26624,53249,457,340,24974000,2222,9,10,87,0,0
53249,26624,53248,340,457,75025000,3432,8,0,44,0,0
53250,26625,53251,410,2761,23917616,1419,8,100,82,0,1
53251,26625,53250,2761,410,76084384,1194,2,0,40,0,8
53252,26626,53253,76,457,53323615,2082,3,0,91,0,0
53253,26626,53252,457,76,46676385,2043,6,0,35,0,1
53254,26627,53255,5352,77,2511000,3560,2,0,43,0,0
53255,26627,53254,77,5352,97491000,1564,3,1000,92,0,0
53256,26628,53257,410,2731,65173000,3063,7,0,45,0,0
53257,26628,53256,2731,410,34827000,1539,6,10,70,0,1
53258,26629,53259,457,8,33008000,3111,3,100,96,0,0
53259,26629,53258,8,457,66990000,3159,2,10,49,0,0
53260,26630,53261,410,384,91269032,4687,6,0,14,0,0
53261,26630,53260,384,410,8730968,1543,5,0,50,0,1
53262,26631,53263,410,431,92958000,4423,4,0,40,0,0
53263,26631,53262,431,410,7042000,4883,5,1000,55,0,0
53264,26632,53265,410,115,21377048,3547,9,10,56,0,2
53265,26632,53264,115,410,78622952,3642,7,10,97,0,0
53266,26633,53267,410,422,35312000,4935,3,0,91,0,0
53267,26633,53266,422,410,64688000,2124,8,0,21,0,0
53268,26634,53269,410,1324,27821950,4986,5,0,13,0,0
53269,26634,53268,1324,410,72178050,2736,5,0,56,0,1
53270,26635,53271,410,2075,24147000,2235,3,0,50,0,0
53271,26635,53270,2075,410,75855000,3327,9,10,50,0,0
53272,26636,53273,410,2488,77856000,3958,6,10,22,0,0
53273,26636,53272,2488,410,22145000,4933,1,0,96,0,0
53274,26637,53275,410,3996,22521265,1401,3,0,54,0,0
53275,26637,53274,3996,410,77478735,1453,7,0,87,0,3
53276,26638,53277,457,3164,35124663,3789,8,10,40,0,1
53277,26638,53276,3164,457,64876337,4380,6,1000,85,0,0
53278,26639,53279,410,3164,86662000,4034,1,0,20,0,0
53279,26639,53278,3164,410,13338000,2853,2,0,97,0,0
53280,26640,53281,410,4048,511000,1369,4,0,51,0,0
53281,26640,53280,4048,410,99487000,3084,4,0,90,0,0
53282,26641,53283,410,5,9832000,1154,5,0,72,0,0
53283,26641,53282,5,410,90168000,4926,6,10,87,0,0
53284,26642,53285,457,17,31700803,3278,8,0,30,0,0
53285,26642,53284,17,457,68297197,2658,3,0,51,0,1
53286,26643,53287,410,4403,84857647,2609,7,10,59,0,1
53287,26643,53286,4403,410,15143353,4831,6,10,10,0,1
53288,26644,53289,410,4010,89989701,3367,9,0,99,0,0
53289,26644,53288,4010,410,10009299,4147,9,0,95,0,5
53290,26645,53291,2656,457,86181825,4365,4,0,17,0,0
53291,26645,53290,457,2656,13818175,1510,6,0,17,0,4
53292,26646,53293,431,457,48622000,2724,2,0,32,0,1
53293,26646,53292,457,431,51377000,3714,8,0,96,0,0
53294,26647,53295,410,4172,19421000,1988,1,0,26,0,0
53295,26647,53294,4172,410,80580000,1769,1,0,76,0,0
53296,26648,53297,410,2936,90677000,2147,8,0,89,0,0
53297,26648,53296,2936,410,9323000,2272,8,0,38,0,0
53298,26649,53299,410,4414,85143814,2252,2,0,27,0,1
53299,26649,53298,4414,410,14856186,2342,1,0,32,0,0
53300,26650,53301,410,3187,68279000,4421,1,0,92,0,0
53301,26650,53300,3187,410,31720000,4833,5,0,45,0,0
53302,26651,53303,410,3750,93278000,4900,5,0,85,0,1
53303,26651,53302,3750,410,6724000,3619,8,0,33,0,0
53304,26652,53305,410,2656,33275584,1704,1,0,10,0,2
53305,26652,53304,2656,410,66724416,2396,2,0,95,0,2
53306,26653,53307,410,1353,96576671,2893,2,0,61,0,1
53307,26653,53306,1353,410,3421329,2878,8,0,51,0,1
53308,26654,53309,410,189,59803159,4821,4,0,46,0,0
53309,26654,53308,189,410,40196841,1342,9,0,85,0,1
53310,26655,53311,410,8,26892000,4145,8,10,55,0,0
53311,26655,53310,8,410,73107000,2403,5,0,45,0,0
53312,26656,53313,410,1419,94237000,2921,6,100,81,0,0
53313,26656,53312,1419,410,5764000,3614,2,0,98,0,0
53314,26657,53315,4414,457,85981000,3359,2,10,17,0,0
53315,26657,53314,457,4414,14018000,2910,5,0,18,0,0
53316,26658,53317,410,101,97123000,1166,3,0,78,0,0
53317,26658,53316,101,410,2876000,2690,2,0,20,0,0
53318,26659,53319,457,151,98138000,3326,4,1000,19,0,0
53319,26659,53318,151,457,1860000,2392,2,0,69,0,0
53320,26660,53321,410,151,73647185,4405,8,0,86,0,0
53321,26660,53320,151,410,26352815,1270,2,0,11,0,5
53322,26661,53323,76,457,53849000,2430,7,0,56,0,0
53323,26661,53322,457,76,46152000,4267,5,0,77,0,0
53324,26662,53325,194,725,4128000,2343,6,1000,58,0,0
53325,26662,53324,725,194,95871000,3797,2,100,82,0,0
53326,26663,53327,4582,1777,47397000,3085,2,100,45,0,0
53327,26663,53326,1777,4582,52602000,4740,8,0,43,0,0
53328,26664,53329,3545,76,6806000,3159,7,0,31,0,0
53329,26664,53328,76,3545,93194000,2878,1,0,49,0,0
53330,26665,53331,3708,5323,53521572,3359,1,10,18,0,0
53331,26665,53330,5323,3708,46477428,1999,9,10,68,0,1
53332,26666,53333,349,878,74224592,1456,2,10,41,0,1
53333,26666,53332,878,349,25775408,4643,6,0,97,0,0
53334,26667,53335,5277,5353,59757465,4281,8,0,65,0,0
53335,26667,53334,5353,5277,40242535,3909,2,0,27,0,1
53336,26668,53337,3545,76,85680000,1095,2,0,87,0,0
53337,26668,53336,76,3545,14320000,3946,4,0,54,0,0
53338,26669,53339,3545,700,61927000,4865,2,10,74,0,0
53339,26669,53338,700,3545,38072000,3640,1,0,71,0,0
53340,26670,53341,5331,3115,85074000,1995,3,0,37,0,0
53341,26670,53340,3115,5331,14925000,4587,6,0,75,0,0
53342,26671,53343,5354,5355,88353000,3226,6,0,62,0,0
53343,26671,53342,5355,5354,11648000,3286,3,0,16,0,0
53344,26672,53345,5354,5356,83117341,1647,9,0,64,0,0
53345,26672,53344,5356,5354,16882659,3528,8,0,93,0,1
53346,26673,53347,5354,5357,81755895,4680,9,10,45,0,1
53347,26673,53346,5357,5354,18244105,4149,3,0,91,0,0
53348,26674,53349,5358,5354,74223000,1958,6,0,17,0,0
53349,26674,53348,5354,5358,25778000,4002,5,100,65,0,0
53350,26675,53351,5359,5354,36904591,1340,9,0,19,0,7
53351,26675,53350,5354,5359,63096409,2639,4,0,28,0,1
53352,26676,53353,5354,5360,52668490,1993,4,0,82,0,1
53353,26676,53352,5360,5354,47330510,4454,5,10,29,0,0
53354,26677,53355,5354,5361,90984000,4961,4,0,82,0,0
53355,26677,53354,5361,5354,9016000,1087,9,100,75,0,0
53356,26678,53357,5362,5354,90784000,1219,6,100,95,0,0
53357,26678,53356,5354,5362,9216000,4403,4,0,95,0,0
53358,26679,53359,1685,130,81692000,2149,8,0,49,0,0
53359,26679,53358,130,1685,18308000,3992,7,0,55,0,0
53360,26680,53361,5363,177,46027110,4776,1,0,97,0,1
53361,26680,53360,177,5363,53971890,2344,5,0,13,0,1
53362,26681,53363,5363,177,5214000,3966,2,10,99,0,0
53363,26681,53362,177,5363,94787000,4798,9,0,48,0,0
53364,26682,53365,5363,177,66590000,4330,4,10,15,0,0
53365,26682,53364,177,5363,33407000,3287,1,10,11,0,0
53366,26683,53367,177,5364,3784279,3992,2,0,37,0,1
53367,26683,53366,5364,177,96214721,1968,3,0,28,0,0
53368,26684,53369,4100,4116,72687364,1296,5,0,14,0,2
53369,26684,53368,4116,4100,27311636,1497,4,10,21,0,0
53370,26685,53371,4897,5354,84270000,1528,5,10,84,0,0
53371,26685,53370,5354,4897,15730000,4864,6,0,40,0,0
53372,26686,53373,4100,5354,94208673,3934,7,0,76,0,1
53373,26686,53372,5354,4100,5793327,4006,8,0,98,0,1
53374,26687,53375,5365,347,40913000,2269,3,0,96,0,0
53375,26687,53374,347,5365,59085000,2607,6,0,64,0,0
53376,26688,53377,4897,5366,18083000,1243,9,0,33,0,3
53377,26688,53376,5366,4897,81916000,2203,4,0,15,0,0
53378,26689,53379,4897,5367,49025000,4040,9,10,13,0,0
53379,26689,53378,5367,4897,50973000,3988,1,0,85,0,0
53380,26690,53381,5368,5354,18657000,1008,6,10,88,0,0
53381,26690,53380,5354,5368,81342000,4621,7,1000,80,0,0
53382,26691,53383,5369,5354,31572086,2790,1,0,13,0,3
53383,26691,53382,5354,5369,68426914,1340,6,10,99,0,1
53384,26692,53385,5370,5354,18513459,3979,5,0,65,0,5
53385,26692,53384,5354,5370,81484541,4784,1,0,10,0,0
53386,26693,53387,5354,5371,17392000,1056,5,0,40,0,0
53387,26693,53386,5371,5354,82607000,4455,1,0,73,0,0
53388,26694,53389,5275,77,74431000,4087,2,0,47,0,0
53389,26694,53388,77,5275,25567000,3368,6,0,37,0,0
53390,26695,53391,468,157,19196000,3825,8,0,34,0,0
53391,26695,53390,157,468,80802000,1459,3,10,94,0,0
53392,26696,53393,5366,5372,63778000,4572,3,10,15,0,0
53393,26696,53392,5372,5366,36223000,2706,4,1000,14,0,0
53394,26697,53395,5366,5373,86242772,2538,9,0,17,0,0
53395,26697,53394,5373,5366,13757228,2194,1,0,74,0,1
53396,26698,53397,5366,5374,42367849,3223,4,0,82,0,4
53397,26698,53396,5374,5366,57631151,1581,8,0,87,0,0
53398,26699,53399,3545,362,45566000,4527,4,0,51,0,0
53399,26699,53398,362,3545,54434000,1079,5,1000,59,0,0
53400,26700,53401,5375,5367,49386125,3555,2,10,69,0,1
53401,26700,53400,5367,5375,50612875,3208,8,0,41,0,0
53402,26701,53403,5367,5376,36219000,2264,5,0,90,0,0
53403,26701,53402,5376,5367,63781000,3403,2,0,99,0,0
53404,26702,53405,5367,5377,96550001,1938,8,1000,56,0,0
53405,26702,53404,5377,5367,3450999,2908,8,0,59,0,1
53406,26703,53407,5378,5367,23700000,2745,8,1000,16,0,0
53407,26703,53406,5367,5378,76299000,4089,4,0,76,0,0
53408,26704,53409,5367,5379,87390139,3367,5,10,13,0,0
53409,26704,53408,5379,5367,12609861,2203,1,0,14,0,2
53410,26705,53411,5380,5367,61234965,2734,4,0,56,0,4
53411,26705,53410,5367,5380,38764035,1136,5,100,99,0,1
53412,26706,53413,5381,5367,47714366,2348,1,0,65,0,0
53413,26706,53412,5367,5381,52283634,2893,1,1000,38,0,1
53414,26707,53415,2995,3049,72954000,2361,1,0,91,0,0
53415,26707,53414,3049,2995,27046000,1322,7,10,95,0,0
53416,26708,53417,5064,3708,94316000,3615,3,0,93,0,0
53417,26708,53416,3708,5064,5684000,3184,1,0,41,0,0
53418,26709,53419,3269,355,19714000,4209,9,100,31,0,0
53419,26709,53418,355,3269,80285000,4543,8,1000,76,0,0
53420,26710,53421,1033,3244,6785000,3699,1,10,94,0,0
53421,26710,53420,3244,1033,93212000,1754,4,0,35,0,0
53422,26711,53423,4883,1436,8786000,2061,5,0,58,0,0
53423,26711,53422,1436,4883,91211000,1388,1,0,10,0,0
53424,26712,53425,468,4656,99201000,3124,3,0,44,0,0
53425,26712,53424,4656,468,798000,1921,1,0,24,0,0
53426,26713,53427,3052,3244,70822000,2367,6,0,28,0,0
53427,26713,53426,3244,3052,29177000,3918,1,10,56,0,0
53428,26714,53429,5163,1436,54838438,2610,1,10,18,0,0
53429,26714,53428,1436,5163,45160562,1902,8,0,57,0,1
53430,26715,53431,3488,5142,48510000,2776,6,10,89,0,0
53431,26715,53430,5142,3488,51488000,3025,1,0,24,0,0
53432,26716,53433,5218,977,15696000,2481,2,0,66,0,0
53433,26716,53432,977,5218,84304000,3122,2,10,65,0,0
53434,26717,53435,5322,346,11107000,2132,8,10,13,0,0
53435,26717,53434,346,5322,88893000,2431,9,0,17,0,0
53436,26718,53437,54,4085,56060000,4531,8,0,48,0,0
53437,26718,53436,4085,54,43939000,4834,1,0,88,0,0
53438,26719,53439,586,5382,83444000,1808,6,0,19,0,0
53439,26719,53438,5382,586,16555000,4072,4,10,73,0,0
53440,26720,53441,2282,2524,14708000,1586,8,0,74,0,0
53441,26720,53440,2524,2282,85290000,1751,6,0,59,0,0
53442,26721,53443,3534,3399,91480000,1251,7,10,91,0,0
53443,26721,53442,3399,3534,8518000,2789,2,1000,33,0,0
53444,26722,53445,5383,17,12969679,3467,8,0,97,0,0
53445,26722,53444,17,5383,87030321,3382,5,0,18,0,1
53446,26723,53447,3545,3187,18550000,1805,3,1000,30,0,0
53447,26723,53446,3187,3545,81449000,3721,5,0,73,0,0
53448,26724,53449,2101,475,17285256,3865,7,0,58,0,0
53449,26724,53448,475,2101,82713744,1425,5,100,19,0,1
53450,26725,53451,263,1685,21775000,3281,4,0,44,0,0
53451,26725,53450,1685,263,78225000,4729,8,10,66,0,0
53452,26726,53453,1033,5221,12264000,3072,9,0,77,0,0
53453,26726,53452,5221,1033,87735000,1285,2,10,35,0,0
53454,26727,53455,77,5384,66637247,4237,6,0,41,0,1
53455,26727,53454,5384,77,33362753,2162,6,0,64,0,0
53456,26728,53457,468,5299,13651000,1830,1,0,45,0,0
53457,26728,53456,5299,468,86347000,3396,6,0,18,0,0
53458,26729,53459,177,5241,42187000,1788,7,0,54,0,0
53459,26729,53458,5241,177,57814000,2327,8,0,59,0,0
53460,26730,53461,5300,4862,14427000,4250,2,0,16,0,0
53461,26730,53460,4862,5300,85572000,2994,9,10,84,0,0
53462,26731,53463,1088,4295,90038000,1756,6,10,52,0,0
53463,26731,53462,4295,1088,9961000,2455,4,0,47,0,0
53464,26732,53465,4428,3765,33749000,2704,5,0,33,0,0
53465,26732,53464,3765,4428,66251000,4340,7,10,34,0,0
53466,26733,53467,5385,2,59920665,4853,1,0,97,0,0
